execution_id;timestamp;repetition;dataset;experiment;data_structure;runtime;storage;
1;1601300969;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3468203;;
1;1601300970;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;vectorAL(0);917231;;
1;1601300974;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);4038259;;
2;1601300981;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(32,0);3316880;;
2;1601301134;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(32,0);153618024;;
2;1601301138;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(32,0);3755299;;
3;1601301146;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);3436507;;
3;1601301270;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(64,0);124265655;;
3;1601301274;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);3875926;;
4;1601301285;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);3526959;;
4;1601301336;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(128,0);51398435;;
4;1601301340;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);3987542;;
5;1601301355;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);3617377;;
5;1601301376;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(248,0);20462027;;
5;1601301380;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);4127743;;
6;1601301405;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);3706057;;
6;1601301420;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(512,0);15089083;;
6;1601301424;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);4206473;;
7;1601301426;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);85950;;
7;1601301426;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;vectorAL(0);204531;;
7;1601301426;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);96393;;
8;1601301426;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);76010;;
8;1601301426;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(32,0);339531;;
8;1601301427;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);85433;;
9;1601301427;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);82353;;
9;1601301427;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(64,0);350575;;
9;1601301427;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);92498;;
10;1601301428;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);86734;;
10;1601301428;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(128,0);347599;;
10;1601301428;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);91216;;
11;1601301428;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);88192;;
11;1601301429;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(248,0);362816;;
11;1601301429;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);89639;;
12;1601301430;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);88593;;
12;1601301430;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(512,0);374282;;
12;1601301430;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);89418;;
13;1601301432;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);402917;;
13;1601301433;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;vectorAL(0);695537;;
13;1601301434;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);437569;;
14;1601301436;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);379005;;
14;1601301460;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(32,0);24056222;;
14;1601301460;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);484270;;
15;1601301463;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);382616;;
15;1601301476;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(64,0);13703669;;
15;1601301477;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);457527;;
16;1601301479;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);378834;;
16;1601301487;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(128,0);7820281;;
16;1601301487;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);437792;;
17;1601301490;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);394670;;
17;1601301496;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(248,0);6039135;;
17;1601301496;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);433777;;
18;1601301499;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);383962;;
18;1601301505;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(512,0);6031495;;
18;1601301505;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);426891;;
19;1601301513;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3476597;;
19;1601301514;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;vectorAL(0);901576;;
19;1601301518;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);4027423;;
20;1601301525;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(32,0);3300978;;
20;1601301678;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(32,0);152778570;;
20;1601301682;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(32,0);3829122;;
21;1601301690;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);3421663;;
21;1601301811;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(64,0);121057095;;
21;1601301814;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);3882476;;
22;1601301825;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);3787808;;
22;1601301877;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(128,0);51352457;;
22;1601301881;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);4012144;;
23;1601301896;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);3647854;;
23;1601301916;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(248,0);20363613;;
23;1601301920;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);4115042;;
24;1601301946;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);3696284;;
24;1601301961;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(512,0);15054790;;
24;1601301965;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);4216837;;
25;1601301966;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);85804;;
25;1601301967;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;vectorAL(0);203501;;
25;1601301967;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);96062;;
26;1601301967;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);76023;;
26;1601301967;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(32,0);341043;;
26;1601301967;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);85927;;
27;1601301968;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);78132;;
27;1601301968;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(64,0);321923;;
27;1601301968;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);84152;;
28;1601301968;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);79065;;
28;1601301969;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(128,0);319549;;
28;1601301969;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);82870;;
29;1601301969;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);80458;;
29;1601301969;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(248,0);338545;;
29;1601301970;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);83477;;
30;1601301970;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);82858;;
30;1601301971;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(512,0);354537;;
30;1601301971;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);85775;;
31;1601301973;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);402915;;
31;1601301974;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;vectorAL(0);696728;;
31;1601301974;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);438647;;
32;1601301976;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);378604;;
32;1601302000;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(32,0);24095291;;
32;1601302001;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);484683;;
33;1601302003;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);388700;;
33;1601302017;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(64,0);13713387;;
33;1601302017;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);455284;;
34;1601302020;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);390747;;
34;1601302027;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(128,0);7815648;;
34;1601302028;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);438141;;
35;1601302030;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);394463;;
35;1601302036;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(248,0);6029714;;
35;1601302037;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);434960;;
36;1601302039;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);392290;;
36;1601302045;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(512,0);6034151;;
36;1601302046;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);426779;;
37;1601302054;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3482803;;
37;1601302055;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;vectorAL(0);899857;;
37;1601302059;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);4040277;;
38;1601302066;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(32,0);3328713;;
38;1601302217;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(32,0);151303203;;
38;1601302221;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(32,0);3787036;;
39;1601302229;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);3415795;;
39;1601302350;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(64,0);121201643;;
39;1601302354;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);3870154;;
40;1601302364;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);3540739;;
40;1601302416;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(128,0);51294025;;
40;1601302420;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);4046444;;
41;1601302435;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);3634434;;
41;1601302455;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(248,0);20425715;;
41;1601302459;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);4087861;;
42;1601302484;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);3716798;;
42;1601302499;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(512,0);15036261;;
42;1601302504;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);4247318;;
43;1601302505;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);85983;;
43;1601302505;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;vectorAL(0);203786;;
43;1601302505;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;vectorAL(0);96062;;
44;1601302506;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);76065;;
44;1601302506;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(32,0);340537;;
44;1601302506;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(32,0);85717;;
45;1601302506;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);78136;;
45;1601302507;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(64,0);322822;;
45;1601302507;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(64,0);84104;;
46;1601302507;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);79358;;
46;1601302507;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(128,0);318703;;
46;1601302508;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(128,0);83171;;
47;1601302508;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);80335;;
47;1601302508;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(248,0);333953;;
47;1601302508;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(248,0);83510;;
48;1601302509;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);82973;;
48;1601302509;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;insert;bllAL(512,0);357553;;
48;1601302509;0;/space/fuchs/shared/graph-two-datasets/higgs/base.csr;bfs;bllAL(512,0);87244;;
49;1601302512;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);403398;;
49;1601302512;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;vectorAL(0);694463;;
49;1601302513;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;vectorAL(0);437983;;
50;1601302515;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);380031;;
50;1601302539;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(32,0);24136528;;
50;1601302540;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(32,0);485363;;
51;1601302542;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);382017;;
51;1601302556;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(64,0);13623434;;
51;1601302556;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(64,0);459073;;
52;1601302558;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);380179;;
52;1601302566;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(128,0);7848862;;
52;1601302567;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(128,0);438451;;
53;1601302569;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);385431;;
53;1601302575;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(248,0);6040325;;
53;1601302575;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(248,0);435775;;
54;1601302578;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);383966;;
54;1601302584;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;insert;bllAL(512,0);6026596;;
54;1601302585;0;/space/fuchs/shared/graph-two-datasets/yahoo-songs/base.csr;bfs;bllAL(512,0);427895;;
55;1601302592;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);3468653;;
55;1601302593;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;vectorAL(0);900749;;
55;1601302597;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;vectorAL(0);4057120;;
56;1601302604;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(32,0);3325528;;
56;1601302756;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(32,0);152115413;;
56;1601302760;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(32,0);3770641;;
57;1601302768;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);3476537;;
57;1601302894;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(64,0);125514657;;
57;1601302898;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(64,0);3885473;;
58;1601302908;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);3519473;;
58;1601302960;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(128,0);51460225;;
58;1601302964;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(128,0);3980656;;
59;1601302979;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);3613849;;
59;1601302999;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(248,0);20328612;;
59;1601303003;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(248,0);4097331;;
60;1601303028;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;bfs;bllAL(512,0);3689439;;
60;1601303043;0;/space/fuchs/shared/graph-two-datasets/soc-bitcoin/base.csr;insert;bllAL(512,0);15126769;;
